f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,target
0.5098220003091234,0.6611175115080995,-0.04747390871569744,0.0764867690302854,0.7089622738312044,0.2473987555391537,0.8852041248888549,0.05994429824957326,1.7464626784684076,0.9077329574850395,female
0.6409902257569946,0.8980623572137351,0.11847516493973997,0.5289399290308832,2.0396283318370427,0.9979622513286734,0.3221071507335358,0.47064894921390954,0.645504144519943,0.9795269293354586,male
0.03270105443397803,0.32798800090807967,0.5758390739897902,0.06320761833863064,0.8705701530720367,0.4776465028764161,0.9584986083500862,0.238413280924058,0.497552375982458,0.36792758053704133,female
0.3412254161348167,0.3374773817642399,-0.02206625781282559,0.13343943174560402,0.20363456717427575,0.34339172879091606,-0.38919077555421844,0.6591764718500283,1.4135890380571137,0.9992779939221711,female
0.8250397783178263,0.7214066679599525,0.08491957748730972,0.8130538632474607,0.763243788988268,0.8897936564455402,1.747432699914515,0.6982484778182906,-0.14254350045511588,0.14768557820670736,male
0.2805231393123271,0.24190170420148482,0.7846299770021168,0.5219962736299825,1.4789234621904135,0.958740923056593,-0.6994899032035916,0.10700414019379156,0.8722528881852936,0.745398073947293,male
1.3391483552611805,0.9358320802167885,0.7391095595581028,0.3998016922245259,-0.17736795375924613,0.14780867669727238,0.9029398082086268,0.6567619584408371,0.5795174783516281,0.09725799478764063,female
0.4436750730256357,0.5810819296720631,0.022741521269774023,0.16902540612916128,0.2912536555614831,0.058534922235558784,-0.38350053077514856,0.11583400130088528,0.8220966017789688,0.9799623263423093,male
0.747638599370898,0.8571249175045673,1.2941034354590242,0.27125207676186414,1.0395790608572535,0.39981214000933074,1.501464225909579,0.34471812737550767,0.938331497510051,0.6391868992253925,male
0.24689331809678236,0.43176012765431926,0.45589370131358536,0.07004219014464463,-0.5283410213069297,0.6534211611136369,-1.1292093610068172,0.5369230010823904,0.8310892146135245,0.4050356132969499,male
0.3140329569192192,0.3210429900432169,0.937837310720353,0.7372542425964773,1.1437739735972734,0.6063081330450851,-0.5345590864318304,0.6347863229336947,0.35514787389679064,0.10329815508513862,male
0.11846307521885241,0.029190234848913255,0.09282623942886437,0.4042436179392588,0.40759108507745995,0.3650998770600098,0.475620989090768,0.01912289744868978,0.8847884859295667,0.8427768626848423,female
0.4367615550478088,0.22286381801498023,-0.3482405232488338,0.08531092311870336,0.6072481287958189,0.10001406092155518,0.0004494960587946434,0.06614946211695472,0.7593311428640827,0.8562761796227819,female
0.48087304863073993,0.559682405823448,0.05612258982187396,0.4564095653390666,0.20610036471297163,0.19959614212011434,0.14743400065027767,0.5282340891785358,0.7884052493635754,0.7814796002346613,male
1.0930224443419303,0.9272118073731179,0.6224062518120519,0.8956912912102034,1.7210267175494782,0.8783724953799941,1.4135324926049082,0.9873487570739682,0.2633292081275787,0.3645446259967866,female
0.9239562587156852,0.37638915519435123,0.5356723436045746,0.26090449938105975,1.0580780290868215,0.6817399450693612,1.7431787266820256,0.52437981107722,-0.3558555200410868,0.1598452868541913,female
1.1104938415168453,0.9707314427706328,-0.17781981233334276,0.1785799680576563,-0.39091076452178025,0.0813695988533053,0.8787137573823938,0.7196201578422882,0.5209678294675928,0.5076355472407649,female
0.7831524835836505,0.5495005727952714,0.8049790541740776,0.5207614372418605,1.3155744074716629,0.8773987891741196,0.5585830279733857,0.0013833499989991394,0.006517765733563996,0.3182335091770624,female
0.7098198402622337,0.458503167066445,-0.29263277931590326,0.3361022663998874,1.2835734189322667,0.9450267769403914,0.38425474120820396,0.37674126696098675,1.862128364672352,0.7918795696309013,female
0.7040627551591557,0.24488947942009942,-0.23939471723306682,0.16604782452124567,-0.9736950586885991,0.2940766623831661,1.0994361669325905,0.4939578339872235,0.6544085539783456,0.8442349615530241,male
0.641714201673094,0.4269043602110737,0.6319817290057808,0.8180333057558384,-0.5258997948691821,0.156383348867963,0.5311350580018066,0.07535906908334034,0.5533913743552373,0.10761770514958191,female
0.007579101300215246,0.24655693981115612,-0.265717901327463,0.11752564290363765,0.9283493732821482,0.9325612038573404,-1.2773654969587906,0.24217859412608544,0.08716984206560918,0.48339353520239203,female
0.7856043702762483,0.639705106075127,0.18260985450365402,0.3774065725888873,1.301101965765842,0.70903546018329,-0.16371546144279225,0.3519362404956907,0.6384621167764839,0.7699671862500889,female
0.4564990236056107,0.6216654364532578,1.2318929578128632,0.8743999170748423,0.27123020521072483,0.21243436129404103,-0.40613538491468304,0.40302600240428865,1.1753501850327874,0.5269074490521803,female
-0.48563329061610117,0.0005459648969956543,0.9716112613781381,0.06355377483615843,1.064540177605962,0.9323939389604944,0.6124587735823472,0.8583376386342625,0.6917517739765521,0.15914623694224284,female
0.06757901539886117,0.11566187190501331,0.4179520314396815,0.6374622773722066,0.24392432632543842,0.47938454938918806,-0.7793169219822361,0.04934894678843971,0.9623087448811896,0.715052597465167,male
0.2388383689793099,0.17295135427115638,0.31335613545776353,0.8173391114616214,1.1970206508260457,0.8822836719191074,1.3458250080081329,0.4097262056307436,0.7496843018375206,0.5156383466512517,female
0.8463914480992442,0.7372785797141679,0.7940725180951183,0.6941578513691256,1.2915408619746827,0.7104557595044916,-0.1001374520120294,0.4835181274274587,0.5716308318275365,0.3589952783396321,male
1.1439921865293763,0.9233053075587083,-0.06086662876452653,0.33963104416619916,0.7707153351574099,0.96319729526038,0.4129717238868833,0.2569166436866691,0.5071791722486718,0.4918922317083445,female
0.20773192576621186,0.18551789752317627,-0.10998344565432527,0.32626963264937237,0.029612863062700945,0.44687696394619913,0.3241973141292044,0.3573468796779544,0.3495675943012144,0.7317441854328928,female
0.3536205062809339,0.2899134495919554,0.7393318993609418,0.779179433301834,0.5200366907869074,0.34453046075431226,1.3369427363362896,0.735893896807733,1.5177670036355884,0.8659454685664772,male
0.5768210543840544,0.48641044888866547,-0.0477490150350679,0.5678460014775075,0.8582864638985401,0.4981795657629434,0.3427733902916184,0.6277347561952844,0.5113268994855097,0.41669175690871096,male
0.05713035395109156,0.3481919427465201,-0.06150332464993023,0.059383188005789234,0.7966685175793287,0.9185464511903499,0.062271230766414776,0.33447374149611486,0.6222604425937356,0.11589846882587973,male
-0.05909624949890231,0.05687725914535546,0.9716132092707689,0.09645086069738418,2.106358767132616,0.5665061069891627,1.1585300186235519,0.3423423766251579,0.10686724436772888,0.3145732950042872,female
0.5790661985498671,0.5173260835160801,0.6110336724459945,0.9011621706491616,0.3561129019954549,0.8268616030486949,-0.0740532723803516,0.03855724605899835,0.30139311112910655,0.21687025009104066,female
0.3764434049744631,0.042924190608832014,0.5247318245481576,0.09973294723475401,0.7792554262540428,0.8200224358697518,-0.4530029604293204,0.1509348973110416,0.9337874047996416,0.813880141920636,female
0.1351207247259127,0.2273624490775018,0.18904772739889697,0.7057100439896077,0.3309232265300345,0.310839977143316,1.6179684816842572,0.33597754234025523,0.6775477920896528,0.8151993953143135,female
0.8006228882785611,0.9738186968459833,0.149846153023334,0.29084090665674256,1.1812901391434254,0.34550565635633446,-0.6982028380155566,0.5221758690021191,0.8697432816551621,0.8894479088158666,female
0.45841386851660854,0.6228940321857525,0.08641809272251633,0.4589698601820683,1.2232850060631648,0.3165007454536064,2.558378418853154,0.7298276355292675,0.7907623666864438,0.8791733376874045,female
-0.06259553684981842,0.17649938888906014,0.19236016585126936,0.5063122240233886,0.3218113187132574,0.19725947430073765,1.169329207526765,0.2902480425599284,0.278005181243555,0.5910653808339902,male
1.2702763138474509,0.805263855579175,1.191806403476379,0.5591737821017022,0.8895691539066499,0.49236140669088413,0.6482450037125361,0.8339816438766318,0.531319714740524,0.7712254629659102,female
0.3133414212849265,0.3228295375480875,0.5511352286166091,0.5068629584873134,-0.28948563755981166,0.09767636744772412,1.3438054335369602,0.9384120216943856,1.7222708710398675,0.6771411441114241,female
0.23802345105380127,0.01006369565609333,0.9010612970388524,0.7087703909410487,1.324043821534078,0.8795214830237301,-0.6245566359410254,0.03066104832571792,2.1804949849554704,0.953675696427313,female
0.20535335155134443,0.10747256776880454,0.7327340025141482,0.4567036258604842,-0.6266485276006061,0.4116155136137588,-0.5457522708656632,0.2436778752812322,0.8817299948947598,0.7532401195921768,female
0.7481035159965892,0.6204999002799877,1.4343451403603504,0.948540301128841,0.7417795069427875,0.848345269790006,0.9468893042243126,0.18534858697938283,-0.555691116781331,0.1293557610386996,female
0.24250130131079015,0.0680930992421066,1.4223548789805012,0.9649249408484396,1.2831826298711315,0.3499928436301689,-0.2771661889538912,0.2653033245370474,0.6472627102110433,0.5258089530767229,female
0.5907681096280397,0.3167306665534563,0.42024889261111836,0.7275436095907498,0.36669954539471533,0.4301159843767399,0.957380444274958,0.8532459761585128,0.9540840360859099,0.9692058717176852,female
-0.12053133296692192,0.01350870662671888,0.21224924691085734,0.25611379502001796,-0.1491167795870446,0.23277267218111208,1.4467823111926963,0.7912274310191123,0.6059030886511043,0.5580512366572625,female
0.4459483356926891,0.4186368635700265,0.27997150432900586,0.011355128512192558,1.0029558557622409,0.08329097971899924,0.5704573935273468,0.9655166391374733,-0.1304777100360085,0.15202722720956952,female
1.1204436309534174,0.9416677953897564,0.2144368882487819,0.1858976028554975,-0.4525676438771098,0.1089037388413262,1.9674961600027416,0.9750946802120465,0.7617705368328526,0.5206777914825536,female
0.33284352654791155,0.774500954884202,1.0717559385560012,0.9673378020369822,0.4519490414851436,0.6176569825692433,1.2130573149876551,0.7008556494477377,1.3174935636563998,0.524577067478626,male
-0.18076111415628487,0.12027734497946962,0.7753575164050708,0.8850218512118062,1.043754952104513,0.7589845547523419,1.0616330440588317,0.9670549180772195,0.39807251595211,0.5524390589916331,male
1.023664644119781,0.9292916715697834,0.7188920285378295,0.8281466132166949,0.29307063012188594,0.7833966455148058,0.7017468193437978,0.06607426385167192,0.4704894371199448,0.43825594697170356,male
0.512772382915443,0.42358763671430444,-0.11080773669101057,0.16368426115164847,-0.1300484648889469,0.26279995632448905,0.0491880660731104,0.03516005971619418,0.7853627275185815,0.8163643055198561,female
1.0667666520739612,0.8518085827572431,-0.0810686237184757,0.11052229405266056,1.3125761637584803,0.9979940009356586,1.8646291886308441,0.6033229922907446,0.5584215226935164,0.5831928309905282,male
0.13826383480614962,0.19891133466685962,-0.22483617335856498,0.3304405726028439,0.2437318253866842,0.2808594946322427,1.616587146545267,0.7285587299494868,1.141312578351253,0.7917614211803709,male
0.009697649999075297,0.3923189400654594,0.41530853370298165,0.6837264472760463,0.22595239218154725,0.3970258322826741,0.9433260828574772,0.5063429193238042,0.61798116255292,0.706410577667011,female
0.44547769295989315,0.6339869213059075,0.18222729900656676,0.2687090287568493,0.35515406335171273,0.9555683939804208,0.6499125017196214,0.8268052703690757,0.7627932290379134,0.6339816530073832,male
-0.28300143400223626,0.15597792803445654,1.3905454887986086,0.8927071642489816,0.4906948766842958,0.01809635820147515,0.9085986576345234,0.43553154053093346,1.4483688655755451,0.9234555382041066,male
0.28596145540845624,0.3884041171691053,1.058579868115955,0.5881514604352993,0.1734866068856531,0.6973302508300515,0.7169152059841022,0.2637676864504621,0.6964860858760887,0.1355484331085064,female
0.6985820979359837,0.9253950252924407,0.19869627178115656,0.42305444016612115,-0.00646572074324836,0.36747532225192725,1.1026499525365994,0.6495342241752968,1.8988738781669996,0.8668609136593749,female
1.124452889322595,0.9114508753507623,0.4615242293582057,0.3695235401396495,1.5638707126625326,0.5604505887097803,-0.01006382949952439,0.2867166830403943,0.5473623601823319,0.3992223836579093,female
0.9359735881898029,0.9421847190180479,0.6508051117856419,0.8603106783434196,0.6751650514390637,0.3442891646989389,1.1009767407347164,0.8152250407163727,0.5324479677632569,0.8010748802553047,male
0.7380369310969088,0.8164210312143557,-0.5481787811138294,0.051007308828755815,-0.12952927316277807,0.5024530743128972,0.7571967321308412,0.14837893767737564,0.6066064037145459,0.5676927488368441,female
1.3713274842873022,0.9822477772883441,-0.07498670725817363,0.11861551836576589,0.011200876730861203,0.2445696090205628,0.8572783382728539,0.7574065558217259,0.24871852355417823,0.5663116055543299,male
-0.07609559917053041,0.1047361066812933,-0.04877022746035958,0.3576390348482188,0.6871520846005943,0.4248539212016895,0.41765550085245,0.40168818500398873,1.0374155949299975,0.06268886202364055,male
-0.05819110148466916,0.16931269054360076,0.1765879797152568,0.151230224974085,1.153115896818771,0.5861079417411448,0.14050502661410214,0.5120807159237846,-0.004417790063258542,0.3638447750916378,female
0.6671547004685567,0.5552941074669596,1.0531562749425598,0.9554659333057809,-1.148374052028899,0.11891694214601356,1.1414924162683209,0.7815817276816076,1.0240485123867777,0.9163403298365742,female
0.8284528940108478,0.7581937163538238,0.5088411609901398,0.5736097469668154,1.4546216346129721,0.9792863199891774,-0.2608058564714655,0.35909708773029625,0.19861828245459984,0.638609177641413,male
-0.018650630480000353,0.035742682500483736,0.452480497802479,0.502105580724113,0.5234640785033534,0.7480227993432699,0.06917825760153995,0.30065115869676684,1.123653734544725,0.5488463284661673,female
0.43504399209686995,0.6751259138207569,0.20928435093425038,0.10231681588759423,0.9205725345379766,0.9829901099578396,-1.0566077984336955,0.3305963007592103,0.5043808491427122,0.3312688802927263,male
0.7502090418971992,0.9468071709445222,1.2366592953090647,0.3827642192427715,0.7286371374666389,0.8310311139953782,1.182602648235937,0.15236448365130972,-0.2854269226846886,0.10023343742412305,male
0.1823759670658346,0.294266164129689,1.1026699940361473,0.7954565267763146,1.4528047094713425,0.9378643744440391,2.090698805456661,0.09781016147905275,2.127958699916641,0.7691555249885911,female
0.21042314111120428,0.05373354735373537,0.45269870141662166,0.16743581945953923,0.004315774678210982,0.7005286228178628,1.3910144100179642,0.9665751069241639,1.317845777850385,0.9942330832207621,male
-0.1688013433548109,0.037129603891447815,-0.5494174197029704,0.3421038752037887,1.2307391479224377,0.866134706324731,0.6464590189225331,0.0651214685488184,1.6734806352412357,0.9132835963670337,female
-0.03974200268195749,0.5579874006096327,0.5477766539737268,0.40044853473592334,0.9707886190639503,0.4008795636319853,0.6513868809848845,0.5277147255728658,0.281395204563472,0.2713061012584662,male
0.2650794745017374,0.5323203282585608,1.508100267870971,0.9492799000431421,0.2603388815878793,0.7811928439623906,1.0964946586934885,0.3740626250073257,1.264714496753001,0.686380230000473,male
0.5825261380982258,0.3032919214196661,0.9064167699896525,0.8103020815432322,-0.40981922755928607,0.07527727983273447,0.6309030979143555,0.3712869442824993,0.3617290282827075,0.6886834264786805,male
0.7736461161385374,0.7672100660540969,0.40954876907973065,0.548256281942088,0.4391087659964647,0.7396325011799493,0.13164743924714317,0.2779899447954659,0.7797165146273324,0.6599705485232624,female
1.1124744679297427,0.7748797793474019,0.4514819184057185,0.03669141786941299,-0.1157688743075993,0.7562872315011158,0.26011490521063596,0.516123700741093,-0.5966334917114078,0.2742957038427515,female
-0.35971281679515266,0.030192773268711615,0.8388056660927897,0.44447895535227,1.2393620695473913,0.5400479636936919,0.6079830708422944,0.3448565866227481,-0.2745807021395563,0.31837893666617656,female
0.29320085888129205,0.5561331794504739,1.6477115530239637,0.9580671779934349,0.0510769024582729,0.6201258805682415,-1.3712960951741642,0.9853785645671059,1.4527770180918558,0.76506994915814,male
0.24435545353210147,0.36553902811807637,0.6251768589413326,0.48714812691737464,0.8663900054255551,0.9121509530115888,0.6726451838741156,0.02519028929050615,0.7973775886592979,0.5371701279487074,female
0.6418582068351923,0.6736532695846353,-0.0210928089122836,0.12208560683646719,0.0816138626519022,0.06007796431325796,0.4054055493290749,0.13230567485306288,0.587751459631693,0.685467145913117,male
-0.20499604921220327,0.10185461524821648,-0.2494769917710733,0.316541120958134,0.11201740441707794,0.2550637853166394,1.4426038081054973,0.9980227877581006,1.147840142866525,0.9442027179139421,male
0.08749512134638952,0.10668244680271344,0.4533163219867919,0.2961277734146933,1.2270366962352441,0.6570436769164232,0.811478601000082,0.9351605120778256,1.3269310336132327,0.7019775951661972,female
-0.0708638322005965,0.13168728181445688,0.8940546682368198,0.7044015394011737,-0.4823648535121464,0.10398807754342043,1.8471264494250517,0.7090508098155446,0.6878628528220235,0.7924989056089166,male
0.8151631846674586,0.48345899817102334,1.021036671171911,0.9164190107011054,-0.019179916585578827,0.6075453597907943,1.4649475874293718,0.5379457791519024,0.9351858741122008,0.305188702693029,male
0.6827200379292003,0.9021312148042321,1.3597833724597919,0.8174532636181662,0.7622309051847752,0.6778949696185212,0.3825221755785002,0.19645099182095394,1.077922496130738,0.8429732964010842,male
0.6339511316784975,0.6428033753085121,0.8250215210542041,0.8980877551269836,0.8015774850767765,0.47418481226362175,0.59012622126168,0.14043952137105298,0.777610889571741,0.8304763451209596,male
0.5026920900985339,0.29138882053690274,1.2441153629055164,0.9565441046882424,0.6125597426331798,0.9642004194547815,0.05117879942809245,0.8020685238956139,0.6680950904294438,0.3538190325726409,female
0.5592410862671862,0.6578621337264282,1.3406296086674772,0.9003674516042256,1.2520097371234309,0.03042651533700591,0.1760305412506474,0.112249992587386,0.16354647918584797,0.22774099334728648,male
0.37389293225157094,0.8369903652886838,-0.017181279892322987,0.49394525566220127,0.18966818743470482,0.6672147067866749,1.019350566626166,0.5509939701854862,0.6977802136321514,0.5886621546814742,female
